,RdeltaB,Bpre,Bpost,itemideology,itemnum,partideology,ide_ms,ide_abs,partnum
11493,-2,34,32,3,5,57.0,2.0,57.0,1436
11494,-44,61,17,3,6,57.0,2.0,57.0,1436
11495,0,17,17,3,7,57.0,2.0,57.0,1436
11496,-51,62,11,1,0,57.0,2.0,57.0,1437
11497,-18,23,5,1,1,57.0,2.0,57.0,1437
11498,-5,7,2,2,2,57.0,2.0,57.0,1437
11499,-7,28,21,2,3,57.0,2.0,57.0,1437
11500,-12,21,9,3,4,57.0,2.0,57.0,1437
11501,-14,15,1,3,5,57.0,2.0,57.0,1437
11502,-3,87,84,3,6,57.0,2.0,57.0,1437
11503,-10,16,6,3,7,57.0,2.0,57.0,1437
11504,-30,70,40,1,0,58.0,2.0,58.0,1438
11505,9,91,100,1,1,58.0,2.0,58.0,1438
11506,-44,52,8,2,2,58.0,2.0,58.0,1438
11507,-32,89,57,2,3,58.0,2.0,58.0,1438
11508,-46,59,13,3,4,58.0,2.0,58.0,1438
11509,-25,44,19,3,5,58.0,2.0,58.0,1438
11510,-30,57,27,3,6,58.0,2.0,58.0,1438
11511,-47,53,6,3,7,58.0,2.0,58.0,1438
11512,-98,100,2,1,0,58.0,2.0,58.0,1439
11513,1,99,100,1,1,58.0,2.0,58.0,1439
11514,99,0,99,2,2,58.0,2.0,58.0,1439
11515,1,0,1,2,3,58.0,2.0,58.0,1439
11516,98,1,99,3,4,58.0,2.0,58.0,1439
11517,99,1,100,3,5,58.0,2.0,58.0,1439
11518,100,0,100,3,6,58.0,2.0,58.0,1439
11519,12,88,100,3,7,58.0,2.0,58.0,1439
11520,7,33,40,1,0,58.0,2.0,58.0,1440
11521,14,20,34,1,1,58.0,2.0,58.0,1440
11522,-2,35,33,2,2,58.0,2.0,58.0,1440
11523,-2,36,34,2,3,58.0,2.0,58.0,1440
11524,14,32,46,3,4,58.0,2.0,58.0,1440
11525,29,34,63,3,5,58.0,2.0,58.0,1440
11526,18,74,92,3,6,58.0,2.0,58.0,1440
11527,0,28,28,3,7,58.0,2.0,58.0,1440
11528,66,34,100,1,0,58.0,2.0,58.0,1441
11529,5,95,100,1,1,58.0,2.0,58.0,1441
11530,30,70,100,2,2,58.0,2.0,58.0,1441
11531,61,39,100,2,3,58.0,2.0,58.0,1441
11532,39,61,100,3,4,58.0,2.0,58.0,1441
11533,68,32,100,3,5,58.0,2.0,58.0,1441
11534,15,85,100,3,6,58.0,2.0,58.0,1441
11535,78,22,100,3,7,58.0,2.0,58.0,1441
11536,37,34,71,1,0,58.0,2.0,58.0,1442
11537,51,30,81,1,1,58.0,2.0,58.0,1442
11538,1,80,81,2,2,58.0,2.0,58.0,1442
11539,0,70,70,2,3,58.0,2.0,58.0,1442
11540,16,67,83,3,4,58.0,2.0,58.0,1442
11541,39,44,83,3,5,58.0,2.0,58.0,1442
11542,20,5,25,3,6,58.0,2.0,58.0,1442
11543,40,35,75,3,7,58.0,2.0,58.0,1442
11544,61,31,92,1,0,58.0,2.0,58.0,1443
11545,58,35,93,1,1,58.0,2.0,58.0,1443
11546,0,50,50,2,2,58.0,2.0,58.0,1443
11547,70,25,95,2,3,58.0,2.0,58.0,1443
11548,41,50,91,3,4,58.0,2.0,58.0,1443
11549,42,50,92,3,5,58.0,2.0,58.0,1443
11550,50,50,100,3,6,58.0,2.0,58.0,1443
11551,78,11,89,3,7,58.0,2.0,58.0,1443
11552,-23,51,28,1,0,58.0,2.0,58.0,1444
11553,51,35,86,1,1,58.0,2.0,58.0,1444
11554,14,59,73,2,2,58.0,2.0,58.0,1444
11555,11,81,92,2,3,58.0,2.0,58.0,1444
11556,32,55,87,3,4,58.0,2.0,58.0,1444
11557,48,42,90,3,5,58.0,2.0,58.0,1444
11558,30,55,85,3,6,58.0,2.0,58.0,1444
11559,65,17,82,3,7,58.0,2.0,58.0,1444
11560,3,49,52,1,0,58.0,2.0,58.0,1445
11561,41,5,46,1,1,58.0,2.0,58.0,1445
11562,16,52,68,2,2,58.0,2.0,58.0,1445
11563,27,26,53,2,3,58.0,2.0,58.0,1445
11564,4,73,77,3,4,58.0,2.0,58.0,1445
11565,71,13,84,3,5,58.0,2.0,58.0,1445
11566,10,84,94,3,6,58.0,2.0,58.0,1445
11567,40,7,47,3,7,58.0,2.0,58.0,1445
11568,45,50,95,1,0,58.0,2.0,58.0,1446
11569,34,50,84,1,1,58.0,2.0,58.0,1446
11570,40,50,90,2,2,58.0,2.0,58.0,1446
11571,40,50,90,2,3,58.0,2.0,58.0,1446
11572,19,66,85,3,4,58.0,2.0,58.0,1446
11573,33,50,83,3,5,58.0,2.0,58.0,1446
11574,55,38,93,3,6,58.0,2.0,58.0,1446
11575,77,12,89,3,7,58.0,2.0,58.0,1446
11576,19,50,69,1,0,58.0,2.0,58.0,1447
11577,46,19,65,1,1,58.0,2.0,58.0,1447
11578,12,51,63,2,2,58.0,2.0,58.0,1447
11579,15,48,63,2,3,58.0,2.0,58.0,1447
11580,11,53,64,3,4,58.0,2.0,58.0,1447
11581,17,53,70,3,5,58.0,2.0,58.0,1447
11582,22,49,71,3,6,58.0,2.0,58.0,1447
11583,18,52,70,3,7,58.0,2.0,58.0,1447
11584,0,0,0,1,0,58.0,2.0,58.0,1448
11585,8,92,100,1,1,58.0,2.0,58.0,1448
11586,0,100,100,2,2,58.0,2.0,58.0,1448
11587,63,0,63,2,3,58.0,2.0,58.0,1448
11588,19,81,100,3,4,58.0,2.0,58.0,1448
11589,0,26,26,3,5,58.0,2.0,58.0,1448
11590,64,0,64,3,6,58.0,2.0,58.0,1448
11591,92,1,93,3,7,58.0,2.0,58.0,1448
11592,77,9,86,1,0,58.0,2.0,58.0,1449
11593,-17,17,0,1,1,58.0,2.0,58.0,1449
11594,30,68,98,2,2,58.0,2.0,58.0,1449
11595,-13,87,74,2,3,58.0,2.0,58.0,1449
11596,23,50,73,3,4,58.0,2.0,58.0,1449
11597,28,49,77,3,5,58.0,2.0,58.0,1449
11598,21,77,98,3,6,58.0,2.0,58.0,1449
11599,25,74,99,3,7,58.0,2.0,58.0,1449
11600,0,50,50,1,0,59.0,2.0,59.0,1450
11601,0,0,0,1,1,59.0,2.0,59.0,1450
11602,1,0,1,2,2,59.0,2.0,59.0,1450
11603,0,0,0,2,3,59.0,2.0,59.0,1450
11604,0,0,0,3,4,59.0,2.0,59.0,1450
11605,0,0,0,3,5,59.0,2.0,59.0,1450
11606,5,50,55,3,6,59.0,2.0,59.0,1450
11607,0,0,0,3,7,59.0,2.0,59.0,1450
11608,100,0,100,1,0,59.0,2.0,59.0,1451
11609,33,23,56,1,1,59.0,2.0,59.0,1451
11610,100,0,100,2,2,59.0,2.0,59.0,1451
11611,-7,87,80,2,3,59.0,2.0,59.0,1451
11612,12,88,100,3,4,59.0,2.0,59.0,1451
11613,87,13,100,3,5,59.0,2.0,59.0,1451
11614,31,69,100,3,6,59.0,2.0,59.0,1451
11615,100,0,100,3,7,59.0,2.0,59.0,1451
11616,21,0,21,1,0,59.0,2.0,59.0,1452
11617,0,100,100,1,1,59.0,2.0,59.0,1452
11618,100,0,100,2,2,59.0,2.0,59.0,1452
11619,100,0,100,2,3,59.0,2.0,59.0,1452
11620,86,14,100,3,4,59.0,2.0,59.0,1452
11621,13,0,13,3,5,59.0,2.0,59.0,1452
11622,82,0,82,3,6,59.0,2.0,59.0,1452
11623,29,71,100,3,7,59.0,2.0,59.0,1452
11624,75,18,93,1,0,59.0,2.0,59.0,1453
11625,68,30,98,1,1,59.0,2.0,59.0,1453
11626,10,85,95,2,2,59.0,2.0,59.0,1453
11627,2,88,90,2,3,59.0,2.0,59.0,1453
11628,-3,89,86,3,4,59.0,2.0,59.0,1453
11629,64,26,90,3,5,59.0,2.0,59.0,1453
11630,74,26,100,3,6,59.0,2.0,59.0,1453
11631,15,0,15,3,7,59.0,2.0,59.0,1453
11632,48,30,78,1,0,59.0,2.0,59.0,1454
11633,-11,100,89,1,1,59.0,2.0,59.0,1454
11634,57,16,73,2,2,59.0,2.0,59.0,1454
11635,76,0,76,2,3,59.0,2.0,59.0,1454
11636,29,44,73,3,4,59.0,2.0,59.0,1454
11637,81,11,92,3,5,59.0,2.0,59.0,1454
11638,97,3,100,3,6,59.0,2.0,59.0,1454
11639,71,8,79,3,7,59.0,2.0,59.0,1454
11640,-37,64,27,1,0,59.0,2.0,59.0,1455
11641,2,65,67,1,1,59.0,2.0,59.0,1455
11642,1,59,60,2,2,59.0,2.0,59.0,1455
11643,0,61,61,2,3,59.0,2.0,59.0,1455
11644,9,61,70,3,4,59.0,2.0,59.0,1455
11645,9,73,82,3,5,59.0,2.0,59.0,1455
11646,9,78,87,3,6,59.0,2.0,59.0,1455
11647,-2,23,21,3,7,59.0,2.0,59.0,1455
11648,22,50,72,1,0,59.0,2.0,59.0,1456
11649,-10,85,75,1,1,59.0,2.0,59.0,1456
11650,50,26,76,2,2,59.0,2.0,59.0,1456
11651,34,14,48,2,3,59.0,2.0,59.0,1456
11652,14,54,68,3,4,59.0,2.0,59.0,1456
11653,28,44,72,3,5,59.0,2.0,59.0,1456
11654,42,42,84,3,6,59.0,2.0,59.0,1456
11655,50,19,69,3,7,59.0,2.0,59.0,1456
11656,50,50,100,1,0,59.0,2.0,59.0,1457
11657,0,100,100,1,1,59.0,2.0,59.0,1457
11658,93,7,100,2,2,59.0,2.0,59.0,1457
11659,6,91,97,2,3,59.0,2.0,59.0,1457
11660,43,57,100,3,4,59.0,2.0,59.0,1457
11661,99,1,100,3,5,59.0,2.0,59.0,1457
11662,21,79,100,3,6,59.0,2.0,59.0,1457
11663,0,0,0,3,7,59.0,2.0,59.0,1457
11664,57,43,100,1,0,59.0,2.0,59.0,1458
11665,-36,36,0,1,1,59.0,2.0,59.0,1458
11666,100,0,100,2,2,59.0,2.0,59.0,1458
11667,100,0,100,2,3,59.0,2.0,59.0,1458
11668,58,42,100,3,4,59.0,2.0,59.0,1458
11669,-48,48,0,3,5,59.0,2.0,59.0,1458
11670,-49,49,0,3,6,59.0,2.0,59.0,1458
11671,100,0,100,3,7,59.0,2.0,59.0,1458
11672,98,0,98,1,0,59.0,2.0,59.0,1459
11673,52,24,76,1,1,59.0,2.0,59.0,1459
11674,51,49,100,2,2,59.0,2.0,59.0,1459
11675,24,76,100,2,3,59.0,2.0,59.0,1459
11676,59,37,96,3,4,59.0,2.0,59.0,1459
11677,51,49,100,3,5,59.0,2.0,59.0,1459
11678,90,10,100,3,6,59.0,2.0,59.0,1459
11679,0,11,11,3,7,59.0,2.0,59.0,1459
11680,3,0,3,1,0,59.0,2.0,59.0,1460
11681,57,41,98,1,1,59.0,2.0,59.0,1460
11682,73,26,99,2,2,59.0,2.0,59.0,1460
11683,88,11,99,2,3,59.0,2.0,59.0,1460
11684,95,4,99,3,4,59.0,2.0,59.0,1460
11685,85,12,97,3,5,59.0,2.0,59.0,1460
11686,13,87,100,3,6,59.0,2.0,59.0,1460
11687,99,0,99,3,7,59.0,2.0,59.0,1460
11688,-36,57,21,1,0,59.0,2.0,59.0,1461
11689,8,73,81,1,1,59.0,2.0,59.0,1461
11690,13,65,78,2,2,59.0,2.0,59.0,1461
11691,1,29,30,2,3,59.0,2.0,59.0,1461
11692,100,0,100,3,4,59.0,2.0,59.0,1461
11693,23,0,23,3,5,59.0,2.0,59.0,1461
11694,-2,34,32,3,6,59.0,2.0,59.0,1461
11695,15,1,16,3,7,59.0,2.0,59.0,1461
11696,10,90,100,1,0,59.0,2.0,59.0,1462
11697,-10,77,67,1,1,59.0,2.0,59.0,1462
11698,-23,89,66,2,2,59.0,2.0,59.0,1462
11699,-11,77,66,2,3,59.0,2.0,59.0,1462
11700,96,4,100,3,4,59.0,2.0,59.0,1462
11701,39,61,100,3,5,59.0,2.0,59.0,1462
11702,7,70,77,3,6,59.0,2.0,59.0,1462
11703,-13,77,64,3,7,59.0,2.0,59.0,1462
11704,3,44,47,1,0,59.0,2.0,59.0,1463
11705,-11,35,24,1,1,59.0,2.0,59.0,1463
11706,0,100,100,2,2,59.0,2.0,59.0,1463
11707,0,100,100,2,3,59.0,2.0,59.0,1463
11708,24,62,86,3,4,59.0,2.0,59.0,1463
11709,45,46,91,3,5,59.0,2.0,59.0,1463
11710,7,93,100,3,6,59.0,2.0,59.0,1463
11711,22,48,70,3,7,59.0,2.0,59.0,1463
11712,47,21,68,1,0,59.0,2.0,59.0,1464
11713,-22,43,21,1,1,59.0,2.0,59.0,1464
11714,0,26,26,2,2,59.0,2.0,59.0,1464
11715,2,66,68,2,3,59.0,2.0,59.0,1464
11716,24,67,91,3,4,59.0,2.0,59.0,1464
11717,44,34,78,3,5,59.0,2.0,59.0,1464
11718,15,81,96,3,6,59.0,2.0,59.0,1464
11719,-1,21,20,3,7,59.0,2.0,59.0,1464
11720,-12,50,38,1,0,59.0,2.0,59.0,1465
11721,-13,63,50,1,1,59.0,2.0,59.0,1465
11722,3,41,44,2,2,59.0,2.0,59.0,1465
11723,-22,66,44,2,3,59.0,2.0,59.0,1465
11724,18,48,66,3,4,59.0,2.0,59.0,1465
11725,17,37,54,3,5,59.0,2.0,59.0,1465
11726,11,50,61,3,6,59.0,2.0,59.0,1465
11727,15,40,55,3,7,59.0,2.0,59.0,1465
11728,47,25,72,1,0,59.0,2.0,59.0,1466
11729,-75,87,12,1,1,59.0,2.0,59.0,1466
11730,-12,100,88,2,2,59.0,2.0,59.0,1466
11731,0,100,100,2,3,59.0,2.0,59.0,1466
11732,-6,21,15,3,4,59.0,2.0,59.0,1466
11733,6,69,75,3,5,59.0,2.0,59.0,1466
11734,7,75,82,3,6,59.0,2.0,59.0,1466
11735,8,4,12,3,7,59.0,2.0,59.0,1466
11736,83,2,85,1,0,59.0,2.0,59.0,1467
11737,97,3,100,1,1,59.0,2.0,59.0,1467
11738,93,7,100,2,2,59.0,2.0,59.0,1467
11739,100,0,100,2,3,59.0,2.0,59.0,1467
11740,48,52,100,3,4,59.0,2.0,59.0,1467
11741,0,0,0,3,5,59.0,2.0,59.0,1467
11742,5,95,100,3,6,59.0,2.0,59.0,1467
11743,-1,1,0,3,7,59.0,2.0,59.0,1467
11744,-20,21,1,1,0,59.0,2.0,59.0,1468
11745,1,63,64,1,1,59.0,2.0,59.0,1468
11746,1,76,77,2,2,59.0,2.0,59.0,1468
11747,-6,48,42,2,3,59.0,2.0,59.0,1468
11748,6,89,95,3,4,59.0,2.0,59.0,1468
11749,16,9,25,3,5,59.0,2.0,59.0,1468
11750,22,78,100,3,6,59.0,2.0,59.0,1468
11751,-24,25,1,3,7,59.0,2.0,59.0,1468
11752,96,4,100,1,0,60.0,2.0,60.0,1469
11753,80,20,100,1,1,60.0,2.0,60.0,1469
11754,71,29,100,2,2,60.0,2.0,60.0,1469
11755,-35,35,0,2,3,60.0,2.0,60.0,1469
11756,19,81,100,3,4,60.0,2.0,60.0,1469
11757,50,50,100,3,5,60.0,2.0,60.0,1469
11758,64,36,100,3,6,60.0,2.0,60.0,1469
11759,100,0,100,3,7,60.0,2.0,60.0,1469
11760,97,3,100,1,0,60.0,2.0,60.0,1470
11761,66,34,100,1,1,60.0,2.0,60.0,1470
11762,82,18,100,2,2,60.0,2.0,60.0,1470
11763,30,70,100,2,3,60.0,2.0,60.0,1470
11764,26,74,100,3,4,60.0,2.0,60.0,1470
11765,50,50,100,3,5,60.0,2.0,60.0,1470
11766,73,27,100,3,6,60.0,2.0,60.0,1470
11767,100,0,100,3,7,60.0,2.0,60.0,1470
11768,41,41,82,1,0,60.0,2.0,60.0,1471
11769,14,71,85,1,1,60.0,2.0,60.0,1471
11770,20,50,70,2,2,60.0,2.0,60.0,1471
11771,8,57,65,2,3,60.0,2.0,60.0,1471
11772,5,75,80,3,4,60.0,2.0,60.0,1471
11773,26,66,92,3,5,60.0,2.0,60.0,1471
11774,64,32,96,3,6,60.0,2.0,60.0,1471
11775,20,39,59,3,7,60.0,2.0,60.0,1471
11776,52,25,77,1,0,60.0,2.0,60.0,1472
11777,13,77,90,1,1,60.0,2.0,60.0,1472
11778,0,50,50,2,2,60.0,2.0,60.0,1472
11779,27,50,77,2,3,60.0,2.0,60.0,1472
11780,1,75,76,3,4,60.0,2.0,60.0,1472
11781,84,0,84,3,5,60.0,2.0,60.0,1472
11782,23,77,100,3,6,60.0,2.0,60.0,1472
11783,52,11,63,3,7,60.0,2.0,60.0,1472
11784,65,35,100,1,0,60.0,2.0,60.0,1473
11785,-2,2,0,1,1,60.0,2.0,60.0,1473
11786,-62,62,0,2,2,60.0,2.0,60.0,1473
11787,-39,39,0,2,3,60.0,2.0,60.0,1473
11788,-36,36,0,3,4,60.0,2.0,60.0,1473
11789,-40,40,0,3,5,60.0,2.0,60.0,1473
11790,-37,37,0,3,6,60.0,2.0,60.0,1473
11791,0,0,0,3,7,60.0,2.0,60.0,1473
11792,0,0,0,1,0,60.0,2.0,60.0,1474
11793,13,49,62,1,1,60.0,2.0,60.0,1474
11794,16,55,71,2,2,60.0,2.0,60.0,1474
11795,74,0,74,2,3,60.0,2.0,60.0,1474
11796,1,50,51,3,4,60.0,2.0,60.0,1474
11797,13,50,63,3,5,60.0,2.0,60.0,1474
11798,1,50,51,3,6,60.0,2.0,60.0,1474
11799,13,51,64,3,7,60.0,2.0,60.0,1474
11800,12,81,93,1,0,60.0,2.0,60.0,1475
11801,-2,85,83,1,1,60.0,2.0,60.0,1475
11802,-20,61,41,2,2,60.0,2.0,60.0,1475
11803,-33,99,66,2,3,60.0,2.0,60.0,1475
11804,-9,85,76,3,4,60.0,2.0,60.0,1475
11805,-7,48,41,3,5,60.0,2.0,60.0,1475
11806,0,100,100,3,6,60.0,2.0,60.0,1475
11807,22,14,36,3,7,60.0,2.0,60.0,1475
11808,23,77,100,1,0,60.0,2.0,60.0,1476
11809,0,100,100,1,1,60.0,2.0,60.0,1476
11810,52,37,89,2,2,60.0,2.0,60.0,1476
11811,74,25,99,2,3,60.0,2.0,60.0,1476
11812,20,74,94,3,4,60.0,2.0,60.0,1476
11813,38,49,87,3,5,60.0,2.0,60.0,1476
11814,65,26,91,3,6,60.0,2.0,60.0,1476
11815,69,16,85,3,7,60.0,2.0,60.0,1476
11816,49,19,68,1,0,60.0,2.0,60.0,1477
11817,63,23,86,1,1,60.0,2.0,60.0,1477
11818,25,38,63,2,2,60.0,2.0,60.0,1477
11819,54,31,85,2,3,60.0,2.0,60.0,1477
11820,20,12,32,3,4,60.0,2.0,60.0,1477
11821,33,34,67,3,5,60.0,2.0,60.0,1477
11822,40,60,100,3,6,60.0,2.0,60.0,1477
11823,86,0,86,3,7,60.0,2.0,60.0,1477
11824,41,0,41,1,0,60.0,2.0,60.0,1478
11825,15,21,36,1,1,60.0,2.0,60.0,1478
11826,25,50,75,2,2,60.0,2.0,60.0,1478
11827,-19,100,81,2,3,60.0,2.0,60.0,1478
11828,18,66,84,3,4,60.0,2.0,60.0,1478
11829,38,32,70,3,5,60.0,2.0,60.0,1478
11830,6,21,27,3,6,60.0,2.0,60.0,1478
11831,43,50,93,3,7,60.0,2.0,60.0,1478
11832,93,0,93,1,0,60.0,2.0,60.0,1479
11833,26,60,86,1,1,60.0,2.0,60.0,1479
11834,3,88,91,2,2,60.0,2.0,60.0,1479
11835,26,64,90,2,3,60.0,2.0,60.0,1479
11836,0,94,94,3,4,60.0,2.0,60.0,1479
11837,53,38,91,3,5,60.0,2.0,60.0,1479
11838,45,41,86,3,6,60.0,2.0,60.0,1479
11839,9,12,21,3,7,60.0,2.0,60.0,1479
11840,40,50,90,1,0,60.0,2.0,60.0,1480
11841,20,80,100,1,1,60.0,2.0,60.0,1480
11842,50,50,100,2,2,60.0,2.0,60.0,1480
11843,10,90,100,2,3,60.0,2.0,60.0,1480
11844,0,100,100,3,4,60.0,2.0,60.0,1480
11845,90,10,100,3,5,60.0,2.0,60.0,1480
11846,0,100,100,3,6,60.0,2.0,60.0,1480
11847,90,10,100,3,7,60.0,2.0,60.0,1480
11848,50,50,100,1,0,60.0,2.0,60.0,1481
11849,80,0,80,1,1,60.0,2.0,60.0,1481
11850,75,0,75,2,2,60.0,2.0,60.0,1481
11851,-100,100,0,2,3,60.0,2.0,60.0,1481
11852,70,30,100,3,4,60.0,2.0,60.0,1481
11853,15,85,100,3,5,60.0,2.0,60.0,1481
11854,50,50,100,3,6,60.0,2.0,60.0,1481
11855,70,0,70,3,7,60.0,2.0,60.0,1481
11856,-22,100,78,1,0,60.0,2.0,60.0,1482
11857,0,1,1,1,1,60.0,2.0,60.0,1482
11858,-26,26,0,2,2,60.0,2.0,60.0,1482
11859,-3,56,53,2,3,60.0,2.0,60.0,1482
11860,-13,72,59,3,4,60.0,2.0,60.0,1482
11861,-37,72,35,3,5,60.0,2.0,60.0,1482
11862,9,27,36,3,6,60.0,2.0,60.0,1482
11863,0,0,0,3,7,60.0,2.0,60.0,1482
11864,-14,64,50,1,0,60.0,2.0,60.0,1483
11865,6,25,31,1,1,60.0,2.0,60.0,1483
11866,0,50,50,2,2,60.0,2.0,60.0,1483
11867,-64,90,26,2,3,60.0,2.0,60.0,1483
11868,-3,72,69,3,4,60.0,2.0,60.0,1483
11869,14,50,64,3,5,60.0,2.0,60.0,1483
11870,0,50,50,3,6,60.0,2.0,60.0,1483
11871,17,8,25,3,7,60.0,2.0,60.0,1483
11872,-10,25,15,1,0,60.0,2.0,60.0,1484
11873,-8,85,77,1,1,60.0,2.0,60.0,1484
11874,-11,50,39,2,2,60.0,2.0,60.0,1484
11875,50,20,70,2,3,60.0,2.0,60.0,1484
11876,-6,80,74,3,4,60.0,2.0,60.0,1484
11877,73,0,73,3,5,60.0,2.0,60.0,1484
11878,-100,100,0,3,6,60.0,2.0,60.0,1484
11879,70,0,70,3,7,60.0,2.0,60.0,1484
11880,0,0,0,1,0,60.0,2.0,60.0,1485
11881,0,100,100,1,1,60.0,2.0,60.0,1485
11882,98,2,100,2,2,60.0,2.0,60.0,1485
11883,-100,100,0,2,3,60.0,2.0,60.0,1485
11884,0,100,100,3,4,60.0,2.0,60.0,1485
11885,37,63,100,3,5,60.0,2.0,60.0,1485
11886,100,0,100,3,6,60.0,2.0,60.0,1485
11887,100,0,100,3,7,60.0,2.0,60.0,1485
11888,27,10,37,1,0,60.0,2.0,60.0,1486
11889,40,25,65,1,1,60.0,2.0,60.0,1486
11890,26,24,50,2,2,60.0,2.0,60.0,1486
11891,-14,77,63,2,3,60.0,2.0,60.0,1486
11892,27,50,77,3,4,60.0,2.0,60.0,1486
11893,25,50,75,3,5,60.0,2.0,60.0,1486
11894,64,25,89,3,6,60.0,2.0,60.0,1486
11895,62,1,63,3,7,60.0,2.0,60.0,1486
11896,49,15,64,1,0,60.0,2.0,60.0,1487
11897,22,78,100,1,1,60.0,2.0,60.0,1487
11898,1,12,13,2,2,60.0,2.0,60.0,1487
11899,1,14,15,2,3,60.0,2.0,60.0,1487
11900,49,24,73,3,4,60.0,2.0,60.0,1487
11901,5,12,17,3,5,60.0,2.0,60.0,1487
11902,0,100,100,3,6,60.0,2.0,60.0,1487
11903,94,6,100,3,7,60.0,2.0,60.0,1487
11904,75,25,100,1,0,60.0,2.0,60.0,1488
11905,66,20,86,1,1,60.0,2.0,60.0,1488
11906,35,55,90,2,2,60.0,2.0,60.0,1488
11907,40,60,100,2,3,60.0,2.0,60.0,1488
11908,18,70,88,3,4,60.0,2.0,60.0,1488
11909,50,50,100,3,5,60.0,2.0,60.0,1488
11910,35,63,98,3,6,60.0,2.0,60.0,1488
11911,75,25,100,3,7,60.0,2.0,60.0,1488
11912,0,89,89,1,0,60.0,2.0,60.0,1489
11913,47,44,91,1,1,60.0,2.0,60.0,1489
11914,77,20,97,2,2,60.0,2.0,60.0,1489
11915,46,44,90,2,3,60.0,2.0,60.0,1489
11916,38,62,100,3,4,60.0,2.0,60.0,1489
11917,71,20,91,3,5,60.0,2.0,60.0,1489
11918,20,73,93,3,6,60.0,2.0,60.0,1489
11919,67,8,75,3,7,60.0,2.0,60.0,1489
11920,0,0,0,1,0,60.0,2.0,60.0,1490
11921,0,0,0,1,1,60.0,2.0,60.0,1490
11922,-13,63,50,2,2,60.0,2.0,60.0,1490
11923,8,86,94,2,3,60.0,2.0,60.0,1490
11924,-4,93,89,3,4,60.0,2.0,60.0,1490
11925,15,67,82,3,5,60.0,2.0,60.0,1490
11926,0,100,100,3,6,60.0,2.0,60.0,1490
11927,0,0,0,3,7,60.0,2.0,60.0,1490
11928,0,0,0,1,0,60.0,2.0,60.0,1491
11929,0,100,100,1,1,60.0,2.0,60.0,1491
11930,0,100,100,2,2,60.0,2.0,60.0,1491
11931,-100,100,0,2,3,60.0,2.0,60.0,1491
11932,0,0,0,3,4,60.0,2.0,60.0,1491
11933,47,23,70,3,5,60.0,2.0,60.0,1491
11934,-8,85,77,3,6,60.0,2.0,60.0,1491
11935,-4,4,0,3,7,60.0,2.0,60.0,1491
11936,26,24,50,1,0,60.0,2.0,60.0,1492
11937,-11,23,12,1,1,60.0,2.0,60.0,1492
11938,-13,76,63,2,2,60.0,2.0,60.0,1492
11939,0,100,100,2,3,60.0,2.0,60.0,1492
11940,14,42,56,3,4,60.0,2.0,60.0,1492
11941,40,24,64,3,5,60.0,2.0,60.0,1492
11942,14,76,90,3,6,60.0,2.0,60.0,1492
11943,52,11,63,3,7,60.0,2.0,60.0,1492
11944,-9,76,67,1,0,60.0,2.0,60.0,1493
11945,72,10,82,1,1,60.0,2.0,60.0,1493
11946,15,55,70,2,2,60.0,2.0,60.0,1493
11947,-6,55,49,2,3,60.0,2.0,60.0,1493
11948,8,40,48,3,4,60.0,2.0,60.0,1493
11949,20,40,60,3,5,60.0,2.0,60.0,1493
11950,47,30,77,3,6,60.0,2.0,60.0,1493
11951,40,44,84,3,7,60.0,2.0,60.0,1493
11952,11,14,25,1,0,60.0,2.0,60.0,1494
11953,36,27,63,1,1,60.0,2.0,60.0,1494
11954,-10,25,15,2,2,60.0,2.0,60.0,1494
11955,-1,80,79,2,3,60.0,2.0,60.0,1494
11956,10,75,85,3,4,60.0,2.0,60.0,1494
11957,-64,81,17,3,5,60.0,2.0,60.0,1494
11958,3,22,25,3,6,60.0,2.0,60.0,1494
11959,7,18,25,3,7,60.0,2.0,60.0,1494
11960,46,39,85,1,0,60.0,2.0,60.0,1495
11961,44,56,100,1,1,60.0,2.0,60.0,1495
11962,38,62,100,2,2,60.0,2.0,60.0,1495
11963,42,58,100,2,3,60.0,2.0,60.0,1495
11964,61,39,100,3,4,60.0,2.0,60.0,1495
11965,79,21,100,3,5,60.0,2.0,60.0,1495
11966,63,37,100,3,6,60.0,2.0,60.0,1495
11967,66,34,100,3,7,60.0,2.0,60.0,1495
11968,25,75,100,1,0,60.0,2.0,60.0,1496
11969,50,50,100,1,1,60.0,2.0,60.0,1496
11970,0,100,100,2,2,60.0,2.0,60.0,1496
11971,-100,100,0,2,3,60.0,2.0,60.0,1496
11972,30,70,100,3,4,60.0,2.0,60.0,1496
11973,50,50,100,3,5,60.0,2.0,60.0,1496
11974,25,75,100,3,6,60.0,2.0,60.0,1496
11975,50,50,100,3,7,60.0,2.0,60.0,1496
11976,45,7,52,1,0,60.0,2.0,60.0,1497
11977,16,79,95,1,1,60.0,2.0,60.0,1497
11978,21,77,98,2,2,60.0,2.0,60.0,1497
11979,62,31,93,2,3,60.0,2.0,60.0,1497
11980,58,26,84,3,4,60.0,2.0,60.0,1497
11981,77,17,94,3,5,60.0,2.0,60.0,1497
11982,70,19,89,3,6,60.0,2.0,60.0,1497
11983,42,49,91,3,7,60.0,2.0,60.0,1497
11984,0,40,40,1,0,60.0,2.0,60.0,1498
11985,0,40,40,1,1,60.0,2.0,60.0,1498
11986,-4,64,60,2,2,60.0,2.0,60.0,1498
